family,checkpoint_path,corpus_trained_on,seed,step,n_params,d_model,d_state,n_layers,K,d_head,anchor_random,anchor_collapse,archived4_gram_deviation_mean,archived4_gram_deviation_std,archived4_span_frac,archived4_effective_rank_mean,archived4_stable_rank_mean,archived4_n_scored,all7_gram_deviation_mean,all7_span_frac,all7_n_scored
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step7000.pt,openr1-mix,1,7000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.54855140050252,12.637964676765883,0.3349718685356817,34.83765995502472,3.6508742148677507,12288,26.5345523811522,0.3347199098703774,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step9000.pt,openr1-mix,1,9000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.64346690972646,12.747849321936698,0.3366801871273116,34.68861565987269,3.6211185827851295,12288,26.62658432551793,0.3363763291728635,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step11000.pt,openr1-mix,1,11000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.117644449075062,12.850725656948669,0.32721627240176304,34.80055570602417,3.707589216530323,12288,26.16269220624651,0.32802705582078945,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step13000.pt,openr1-mix,1,13000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.38549768924713,13.098456797069492,0.3320371775810702,34.60553793112437,3.750422110160192,12288,26.39161473228818,0.3321472740072314,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step15000.pt,openr1-mix,1,15000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.396284361680348,12.959946094384849,0.33223131943639134,34.57406532764435,3.699759617447853,12288,26.39991886275155,0.33229673430696416,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step17000.pt,openr1-mix,1,17000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.552389820416767,13.286596177491628,0.3350409536004473,34.40697304407755,3.7224351738890014,12288,26.549752212706068,0.33499348112385774,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step19000.pt,openr1-mix,1,19000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.621939023335774,13.233308961161105,0.3362927215923279,34.27336474259695,3.7040111099680266,12288,26.637322448548815,0.3365695972210767,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step21000.pt,openr1-mix,1,21000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.574527204036713,13.202606546602645,0.3354393890544337,34.30043786764145,3.76469819744428,12288,26.569353989192418,0.33534627993908195,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step23000.pt,openr1-mix,1,23000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.49569461743037,13.184689861759248,0.3340205358614518,34.31654181083044,3.7649249459306398,12288,26.484276896431332,0.3338150361995295,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step25000.pt,openr1-mix,1,25000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.47477064530055,13.148483310258243,0.33364393976148476,34.28824726740519,3.7985531638065972,12288,26.48860415958223,0.3338929196155486,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step27000.pt,openr1-mix,1,27000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.43080808718999,13.284584564561564,0.33285268808965646,34.24758092562357,3.8053451776504517,12288,26.44255322501773,0.33306408070058413,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step29000.pt,openr1-mix,1,29000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.453479786713917,13.25007321985778,0.3332607403259795,34.22887255748113,3.7615169808268547,12288,26.4568859622592,0.33332204572335805,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step31000.pt,openr1-mix,1,31000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.456684430440266,13.349135623485195,0.333318418491561,34.19155182441076,3.8096523905793824,12288,26.454977501006354,0.33328769664946806,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step33000.pt,openr1-mix,1,33000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.460794866085052,13.294919746752482,0.33339239937929055,34.21408969163895,3.78952028354009,12288,26.46904520761399,0.3335408915692016,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step35000.pt,openr1-mix,1,35000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.414248049259186,13.258497770726152,0.332554635422536,34.171054462591805,3.789831611017386,12288,26.42382122221447,0.332726936340206,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step37000.pt,openr1-mix,1,37000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.480929215749104,13.336750168673529,0.3337547836107266,34.117420415083565,3.8191002905368805,12288,26.488862605321977,0.33389757120163555,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step39000.pt,openr1-mix,1,39000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.23126284281413,13.301084427301523,0.32926121127384594,34.208640575408936,3.8341353262464204,12288,26.2311764671689,0.3292596566583588,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step41000.pt,openr1-mix,1,41000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.294127265612286,13.17126476457904,0.33039266453260474,34.22880655527115,3.8242779100934663,12288,26.288464432670956,0.33029074311982337,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step43000.pt,openr1-mix,1,43000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.38962835073471,13.329244002215901,0.3321115224997527,34.161941369374595,3.835165108243624,12288,26.38845556122916,0.3320904142727329,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step45000.pt,openr1-mix,1,45000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.285019020239513,13.288383352831461,0.33022873152487336,34.17218134800593,3.856295682489872,12288,26.28676422437032,0.3302601422467588,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step47000.pt,openr1-mix,1,47000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.081224977970123,13.340855912195124,0.32656078353493195,34.25786089897156,3.9120377227663994,12288,26.097984279905045,0.32686242261701937,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step49000.pt,openr1-mix,1,49000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.220216631889343,13.344156093179821,0.3290623981647538,34.215319434801735,3.8807686095436416,12288,26.22363711538769,0.32912396108108183,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step51000.pt,openr1-mix,1,51000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.214821020762127,13.329909340161839,0.3289652862925509,34.183434208234154,3.864080543319384,12288,26.216506458464124,0.3289956213198283,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step53000.pt,openr1-mix,1,53000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.22636326154073,13.351304481134587,0.3291730270998476,34.171742498874664,3.861295888821284,12288,26.234869877497356,0.32932613179590176,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step55000.pt,openr1-mix,1,55000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.269338210423786,13.339451369750092,0.3299465034763801,34.17352465788523,3.856019881864389,12288,26.26619409379505,0.3298899146961582,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step57000.pt,openr1-mix,1,57000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.140160024166107,13.339608162478394,0.32762151466241957,34.21634872754415,3.8939499482512474,12288,26.144516683760145,0.3276999271646834,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step59000.pt,openr1-mix,1,59000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.14328654607137,13.318753383186547,0.32767778676738496,34.20793962478638,3.8882848992943764,12288,26.149812596184866,0.3277952446289078,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step61000.pt,openr1-mix,1,61000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.228708068529766,13.35957519253119,0.3292152296587961,34.17964764436086,3.885977325340112,12288,26.228333802450273,0.32920849350253417,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step63000.pt,openr1-mix,1,63000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.170535167058308,13.341563992925332,0.3281682158469829,34.20331519842148,3.8805333574612937,12288,26.169692255201795,0.3281530448595715,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step65000.pt,openr1-mix,1,65000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.155079066753387,13.366741512257631,0.3278900321895292,34.21856840451559,3.895873467127482,12288,26.159010989325388,0.3279608001439502,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step67000.pt,openr1-mix,1,67000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.060124774773914,13.317713594398436,0.3261810155739109,34.266576608022056,3.9100168744723,12288,26.059279839197796,0.3261658081629702,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s1_step67547.pt,openr1-mix,1,67547,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.157653033733368,13.350705710980522,0.32793635924063075,34.21375983953476,3.8973223765691123,12288,26.154526789983112,0.3278800921419848,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step1000.pt,openr1-mix,2,1000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.269591867923737,7.880615101389029,0.32995106888225123,33.55099495251974,3.0904774169127145,12288,26.477534146535966,0.33369367810853734,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step3000.pt,openr1-mix,2,3000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.18712290128072,10.137184894301322,0.31046845876196216,35.19174953301748,3.6764925147096315,12288,25.353986183802288,0.313471715554479,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step5000.pt,openr1-mix,2,5000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.111413657665253,10.294826134835793,0.30910582045886464,35.37765065828959,3.730922410885493,12288,25.263148534865607,0.3118367915492528,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step7000.pt,openr1-mix,2,7000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.22476154565811,10.919055523342328,0.31114589068514703,35.31603364149729,3.861642599105835,12288,25.36706805229187,0.31370716705589047,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step9000.pt,openr1-mix,2,9000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.708376944065094,11.295843857284266,0.31985014969457765,34.992738922437034,3.799183242022991,12288,25.84112349010649,0.3222393629478315,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step11000.pt,openr1-mix,2,11000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.73644145329793,11.555663725460152,0.32035526338231346,34.915217796961464,3.8338154231508574,12288,25.88375488917033,0.32300665600882245,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step13000.pt,openr1-mix,2,13000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.704292277495068,11.887229501123297,0.31977663260659867,34.92650338013967,3.9653899371623993,12288,25.870401393799554,0.3227663156830774,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step15000.pt,openr1-mix,2,15000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.794231196244557,11.803630512615799,0.3213953809888925,34.81476000944773,3.874511055648327,12288,25.96696584565299,0.3245043124524207,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step17000.pt,openr1-mix,2,17000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.20232222477595,12.22470778774105,0.3287403291097811,34.544464230537415,3.8901628429690995,12288,26.37643313407898,0.3318740309231086,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step19000.pt,openr1-mix,2,19000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.06535655260086,12.23211315179473,0.3262751787238758,34.575026631355286,3.9174705867966018,12288,26.267046179090226,0.3299052507899463,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step21000.pt,openr1-mix,2,21000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.107407073179882,12.175211924395944,0.32703201695484785,34.48198103904724,3.853408731520176,12288,26.271182752790907,0.32997970211846256,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step23000.pt,openr1-mix,2,23000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.343673686186474,12.295431406634673,0.33128441628221506,34.387216885884605,3.815087733169397,12288,26.506428684507096,0.3342137309093518,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step25000.pt,openr1-mix,2,25000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.168629745642345,12.46251069226015,0.32813392148501414,34.40440972646078,3.946892057855924,12288,26.356521492912655,0.331515655067862,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step27000.pt,openr1-mix,2,27000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.209387401739757,12.414328762112127,0.32886749034253554,34.390524903933205,3.9536786302924156,12288,26.370601994650706,0.33176908027829666,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step29000.pt,openr1-mix,2,29000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.296069860458374,12.50456824587403,0.3304276279534272,34.35057739416758,3.9620843480030694,12288,26.47132658958435,0.3335819525851139,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step31000.pt,openr1-mix,2,31000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.11607027053833,12.413717588005222,0.32718793985123645,34.35467600822449,3.9471988106767335,12288,26.282508611679077,0.330183548417798,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step33000.pt,openr1-mix,2,33000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.13577989737193,12.486107096724718,0.3275426797902541,34.31390917301178,3.9796398555239043,12288,26.313737562724523,0.33074561670468006,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step35000.pt,openr1-mix,2,35000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.254484077294666,12.563309382717845,0.32967915420970595,34.26039516925812,3.9730967531601586,12288,26.415677592867898,0.332580364789046,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step37000.pt,openr1-mix,2,37000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.297060529390972,12.505195031329565,0.33044545831823846,34.229406555493675,3.9363978455464044,12288,26.470671506155107,0.33357016219163244,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step39000.pt,openr1-mix,2,39000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.10587465763092,12.412451289771726,0.3270044360674481,34.34723595778147,3.953662728269895,12288,26.259708098002843,0.3297731777446562,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step41000.pt,openr1-mix,2,41000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.180854360262554,12.481618842800989,0.3283539438670459,34.22314961751302,3.9834416260321936,12288,26.345395020076207,0.33131539738014393,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step43000.pt,openr1-mix,2,43000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.11419991652171,12.538053328579545,0.3271542766431301,34.270064075787865,3.9939100270469985,12288,26.277820689337595,0.3300991737464977,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step45000.pt,openr1-mix,2,45000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.171461204687755,12.474311391348886,0.32818488295767817,34.213202476501465,3.930505017439524,12288,26.338186479750135,0.33118565584940535,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step47000.pt,openr1-mix,2,47000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.131386935710907,12.480453290935092,0.3274636139121989,34.248305877049766,3.9604764133691788,12288,26.289570308866956,0.33031064702047264,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step49000.pt,openr1-mix,2,49000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.09052203098933,12.47613736299117,0.32672811476088165,34.279273986816406,3.9809388841191926,12288,26.253293105534144,0.3296577187328567,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step51000.pt,openr1-mix,2,51000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.980075518290203,12.4291582467794,0.32474026438145154,34.30232413609823,3.989621823032697,12288,26.144415934880573,0.3276981138552942,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step53000.pt,openr1-mix,2,53000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,26.007317066192627,12.489464542602995,0.3252305661574941,34.325072487195335,4.0063309123118716,12288,26.17208118665786,0.32819604158427845,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step55000.pt,openr1-mix,2,55000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.975743134816486,12.463172760592458,0.324662288808284,34.29860738913218,4.023796456555526,12288,26.144927013488044,0.3277073124056056,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step57000.pt,openr1-mix,2,57000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.994467814763386,12.513854840916842,0.32499930136963623,34.31335814793905,4.027821339666843,12288,26.151976290203276,0.327834187460785,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step59000.pt,openr1-mix,2,59000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.938685099283855,12.472312897259144,0.3239953068620532,34.33196675777435,4.034996817509334,12288,26.102964821315947,0.32695206393652754,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step61000.pt,openr1-mix,2,61000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.887229303518932,12.485010927467357,0.323069189589217,34.36078071594238,4.062092438340187,12288,26.05229984010969,0.32604017998787777,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step63000.pt,openr1-mix,2,63000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.9051411151886,12.45262120381565,0.3233915718967582,34.33594183127085,4.030375401178996,12288,26.069642804917834,0.3263523240142648,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step65000.pt,openr1-mix,2,65000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.960864166418713,12.507807568564832,0.3243944925487895,34.313089529673256,4.042090229690075,12288,26.12848002570016,0.3274112944498038,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step67000.pt,openr1-mix,2,67000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.92193700869878,12.500288023813805,0.3236938695652961,34.32532509167989,4.052012391388416,12288,26.08885129292806,0.326698044302269,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_openr1-mix_dm768_ds64_L12_s2_step67547.pt,openr1-mix,2,67547,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,25.928329328695934,12.49227708500064,0.3238089205109642,34.322723706563316,4.044136973718802,12288,26.097499257042294,0.3268536930260328,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step1000.pt,wikitext-mix,0,1000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,32.897748390833534,9.80776376820498,0.4492466730348357,30.813464522361755,2.3889126827319465,12288,33.289286272866384,0.4562936925227259,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step3000.pt,wikitext-mix,0,3000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,30.95980993906657,9.027552261163722,0.41436705943262525,32.51635535558065,2.5041359836856523,12288,31.130798203604563,0.4174445589229522,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step5000.pt,wikitext-mix,0,5000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.63971225420634,9.81026057303913,0.3906075343955349,33.124909122784935,2.6824918960531554,12288,29.745035262334916,0.3925031703604427,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step7000.pt,wikitext-mix,0,7000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.962574124336243,10.066581598593062,0.378420193614068,33.13313372929891,2.8678633024295173,12288,29.018724157696678,0.3794307992220931,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step9000.pt,wikitext-mix,0,9000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.073372562726338,10.288168698288276,0.3804143780605612,33.04742872714996,2.8649249648054442,12288,29.132487773895264,0.38147835185276563,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step11000.pt,wikitext-mix,0,11000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,28.931853115558624,10.289961061342504,0.3778672674286897,32.805538853009544,2.887368510166804,12288,28.969362599509104,0.3785423746826988,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step13000.pt,wikitext-mix,0,13000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.474867403507233,10.655309687347838,0.38764060596111716,32.412000020345054,2.874466689924399,12288,29.516459862391155,0.38838919985650855,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step15000.pt,wikitext-mix,0,15000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.361000378926594,10.738280383888615,0.38559119215451,32.392746885617576,2.8913558746377626,12288,29.43473886308216,0.3869183601213842,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step17000.pt,wikitext-mix,0,17000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.40525807936986,10.57109356598322,0.3863877558890167,32.273399114608765,2.898293008406957,12288,29.46382409050351,0.3874418450097015,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step19000.pt,wikitext-mix,0,19000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.455002586046856,10.629619997304193,0.38728307285336305,32.14809048175812,2.8732915421326957,12288,29.51576138678051,0.3883766284771711,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step21000.pt,wikitext-mix,0,21000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.596401651700337,10.682906666837482,0.3898280168216352,32.01067849000295,2.868485170106093,12288,29.674100796381634,0.3912264699774797,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step23000.pt,wikitext-mix,0,23000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.428074260552723,10.71399637411741,0.3867984085507721,31.990843772888184,2.902634804447492,12288,29.523029622577486,0.3885074444253954,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step25000.pt,wikitext-mix,0,25000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.43957696358363,10.66404457109382,0.38700543774549867,31.90165384610494,2.885608638326327,12288,29.53138061932155,0.38865774823889404,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step27000.pt,wikitext-mix,0,27000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.40080185731252,10.748555636906033,0.38630755143084927,31.841917514801025,2.893380363782247,12288,29.483406770797004,0.3877943001257605,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step29000.pt,wikitext-mix,0,29000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.55680336554845,11.096517929776828,0.38911531466175586,31.701281865437824,2.931553768614928,12288,29.658605246316817,0.39094757629108745,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step31000.pt,wikitext-mix,0,31000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.614996174971264,11.034609678192938,0.39016268678301397,31.670579115549724,2.895781176785628,12288,29.731139228457497,0.39225306525942377,21504
wave1,/data/lm_rd_trackc_ckpts/wave1/lmC_wikitext-mix_dm768_ds64_L12_s0_step33000.pt,wikitext-mix,0,33000,97618176,768,64,12,64,64,7.937253933193772,63.49803146555018,29.362827440102894,10.910623404599438,0.3856240761647317,31.691800872484844,2.922527571519216,12288,29.477535452161515,0.38768862632319234,21504
